# Generated by tools/parity_index.py. Do not hand-edit: rebuild with `just parity-update` and
# review the diff, the same rule the generated data tables live under.
#
# One row per vanilla citation in `crates/*/src`. `vanilla_hash` keys the cited lines as they exist
# in the decompiled tree; `our_hash` keys the body of the Rust item the citation is attached to,
# with comment-only lines dropped. `just check-parity` recomputes both and fails when either moved,
# naming which: the vanilla side means the citation drifted or the tree was regenerated, our side
# means the transcription was edited after it was checked against the game.
#
# This says whether a transcription is still the code it was checked against. It never says whether
# it is correct. `just parity-coverage` says what is cited by nothing at all, which is the other
# half and the half that cannot overstate.
rust_file	item	vanilla_file	lines	vanilla_hash	our_hash
crates/terrustia/src/game/spawn.rs	mod rate_tests :: fn an_unlucky_players_world_is_busier	Luck.cs	53-60	7313c71475a7	520c000460ea
crates/terrustia/src/game/spawn.rs	mod rate_tests :: fn an_unlucky_players_world_is_busier	NPC.cs	925-929	ec670f8d778d	520c000460ea
crates/terrustia/src/game/spawn.rs	mod rate_tests :: fn one_or_two_residents_fork_between_a_slower_rate_and_a_smaller_friendly_cap	NPC.cs	870-901	4e0e59c63c2d	5b22b471ac84
crates/terrustia/src/game/spawn.rs	mod rate_tests :: fn plain	NPC.cs	668	dc8b0d962801	2f3c8f506314
crates/terrustia/src/game/spawn.rs	mod rate_tests :: fn the_rate_is_bounded	NPC.cs	772-776	d3a7ed0b7517	96674d41d602
crates/terrustia/src/game/spawn.rs	mod rate_tests :: fn the_temple_quickens_the_jungle_it_is_buried_in	NPC.cs	641-650	91e98b67d63f	34ad7e78f812
crates/terrustia/src/game/spawn.rs	mod rate_tests :: fn three_or_more_residents_always_forces_a_friendly_spawn_at_the_unchanged_rate	NPC.cs	917-921	c440288d22ff	5ba856054d3f
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_beach_draws_the_seagull_and_the_sea_life	NPC.cs	2116-2199	cccee93667bb	2017ed8e97aa
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_capped_type_is_never_drawn_while_at_its_cap	NPC.cs	4885	25d1e5e6145d	587a98bf9a31
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_corrupt_cavern_grows_a_clinger_in_hardmode	NPC.cs	4125	84f0fb1a4643	f71d4cea1aaf
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_corrupt_cavern_grows_a_clinger_in_hardmode	NPC.cs	4136-4139	2f2b50f4b9f3	f71d4cea1aaf
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_crater_spawns_meteor_heads_and_nothing_else	NPC.cs	1662	3fdb4b6368b0	e60b4ab0c499
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_crater_spawns_meteor_heads_and_nothing_else	NPC.cs	2087-2098	a476a9002f35	e60b4ab0c499
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_crater_spawns_meteor_heads_and_nothing_else	NPC.cs	2796-2799	dcd0d4484557	e60b4ab0c499
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_cursed_player_carries_their_luck_into_the_spawner	NPC.cs	370	c9807da7bb28	cd05db86041b
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_cursed_player_carries_their_luck_into_the_spawner	NPC.cs	925	5113af6ba581	cd05db86041b
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_cursed_player_carries_their_luck_into_the_spawner	NPC.cs	925-929	ec670f8d778d	cd05db86041b
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_demon_eye_brings_a_twin_and_is_sometimes_the_small_one	NPC.cs	4566-4576	c60b317fe47d	98a3b49069aa
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_demon_eye_brings_a_twin_and_is_sometimes_the_small_one	NPC.cs	4577-4612	86bc2be55f33	98a3b49069aa
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_dirt_walled_cave_near_the_surface_is_the_other_gnome	NPC.cs	3629	7f7afcd7fda9	c4a9d1a64f5b
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_dungeon_hangs_its_traps_on_the_brick_they_belong_to	NPC.cs	2642-2645	c1232ae9d2c2	54e387762f6f
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_dungeon_hangs_its_traps_on_the_brick_they_belong_to	NPC.cs	2723-2747	dfe000d1cee9	54e387762f6f
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_dungeon_hangs_its_traps_on_the_brick_they_belong_to	NPC.cs	91004-91010	c5633fa99f06	54e387762f6f
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_dungeon_hangs_its_traps_on_the_brick_they_belong_to :: const ANCHOR_OUT	NPC.cs	91002-91017	df5e97503236	f02648645396
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_dungeon_hangs_its_traps_on_the_brick_they_belong_to :: const SLAB_WALL	NPC.cs	2634	5e64e47cc654	a62b2805df9b
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_dungeon_hangs_its_traps_on_the_brick_they_belong_to :: const SLAB_WALL	NPC.cs	2638	d341a033aa59	a62b2805df9b
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_fallen_log_is_what_puts_fairies_underground	NPC.cs	3616-3624	5d31d111d603	33b59f034e72
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_fallen_log_is_what_puts_fairies_underground	NPC.cs	5820-5848	7d617d43f92c	33b59f034e72
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_fallen_log_is_what_puts_fairies_underground	NPC.cs	5829	2db6c8ad13b8	33b59f034e72
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_fallen_log_is_what_puts_fairies_underground	NPC.cs	5843	265ff7dc066a	33b59f034e72
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_fresh_character_doubles_the_torch_zombies_odds	NPC.cs	416	1b973667c221	3e8fb6528666
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_fresh_character_doubles_the_torch_zombies_odds	NPC.cs	5595-5619	8553b169523e	3e8fb6528666
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_fresh_character_doubles_the_torch_zombies_odds	NPC.cs	5598	16cf9fc45772	3e8fb6528666
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_fresh_character_doubles_the_torch_zombies_odds	NPC.cs	5599	d69906fda807	3e8fb6528666
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_fresh_character_doubles_the_torch_zombies_odds	NPC.cs	5601	07a9a931fb27	3e8fb6528666
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_fresh_character_doubles_the_torch_zombies_odds	NPC.cs	5606-5613	d0b52d421ef6	3e8fb6528666
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_frog_draw_can_be_a_bound_yellow_slime_until_it_is_freed	NPC.cs	5621-5634	6a95045edd38	ed9edb55c1e4
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_full_moon_in_hardmode_brings_out_the_werewolves	NPC.cs	4633	643ad8ee236f	700296180250
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_graveyard_brings_out_the_ghosts_and_the_wedding	NPC.cs	4544	4bd03aff4c52	ea76f985a1c5
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_graveyard_brings_out_the_ghosts_and_the_wedding	NPC.cs	4623	5d56a4cfd797	ea76f985a1c5
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_graveyard_brings_out_the_ghosts_and_the_wedding	NPC.cs	4628	5d56a4cfd797	ea76f985a1c5
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_graveyard_brings_out_the_ghosts_and_the_wedding	NPC.cs	4717	ddec64ee1a19	ea76f985a1c5
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_graveyard_is_dark_at_noon	NPC.cs	4202	79270df541b7	04bb470c0728
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_graveyard_stands_a_statue_mimic_on_a_plinth	NPC.cs	1571-1574	d0db59677916	e4a191c741f8
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_graveyard_stands_a_statue_mimic_on_a_plinth	NPC.cs	43891-43898	dd467b1dec14	e4a191c741f8
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_hardmode_mushroom_cave_under_water_is_nothing_but_fungo_fish	NPC.cs	3633-3636	08d5746bcbc8	437ce766a9f8
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_harpy_can_be_drawn_in_the_sky	NPC.cs	981	616240c38252	4f9e51633383
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_jungle_hornet_belongs_to_one_of_five_families	NPC.cs	5289-5354	428b5be7497d	e5d60c502eb7
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_living_tree_is_where_the_gnomes_are	NPC.cs	1586	a8ecc5ef13a0	971e72f430f7
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_living_tree_is_where_the_gnomes_are	NPC.cs	1625-1628	f64564abcec8	971e72f430f7
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_living_tree_is_where_the_gnomes_are	NPC.cs	3625-3628	f7c1184b9cf7	971e72f430f7
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_living_tree_is_where_the_gnomes_are	NPC.cs	414	796dcaca80e7	971e72f430f7
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_meteor_shower_night_brings_the_enchanted_nightcrawler	NPC.cs	2409-2413	61bb39eec634	93a1bf7b166e
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_moon_lord_on_the_field_stops_everything_else_spawning	NPC.cs	358-362	7f974637a5f6	c433ee0cab40
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_moon_lord_on_the_field_stops_everything_else_spawning	NPC.cs	6036	8e053a031264	c433ee0cab40
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_pal_is_whichever_of_the_pair_you_are_not_carrying	NPC.cs	4375-4386	b3c4a61cebe5	293f912fae55
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_party_puts_a_bunny_in_a_hat	NPC.cs	1645	fa556cc740c7	a4dd7c6c2b3d
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_party_puts_a_bunny_in_a_hat	NPC.cs	2588-2599	302008737072	a4dd7c6c2b3d
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_party_puts_a_bunny_in_a_hat	NPC.cs	2596	01c649d06209	a4dd7c6c2b3d
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_party_puts_a_bunny_in_a_hat	NPC.cs	4292	1e15f9ebdf3e	a4dd7c6c2b3d
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_pillar_zone_spawns_its_own_escort_and_nothing_else	NPC.cs	1302	9c1d3be83a7b	57f61550d5dc
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_pillar_zone_spawns_its_own_escort_and_nothing_else	NPC.cs	1328	9c1d3be83a7b	57f61550d5dc
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_pillar_zone_spawns_its_own_escort_and_nothing_else	NPC.cs	1349	daf67e8d769f	57f61550d5dc
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_pillar_zone_spawns_its_own_escort_and_nothing_else	NPC.cs	1364	8d5eabff9f5a	57f61550d5dc
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_pillar_zone_spawns_its_own_escort_and_nothing_else	SceneMetrics.cs	130	fe372a6eb9dc	57f61550d5dc
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_populated_base_produces_critters_and_no_monsters	NPC.cs	1682	1a97790ea238	5fdf1f853d5a
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_populated_base_produces_critters_and_no_monsters	NPC.cs	2099	41205183dfa4	5fdf1f853d5a
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_populated_base_produces_critters_and_no_monsters	NPC.cs	2099-2624	9ff72fa9bb05	5fdf1f853d5a
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_populated_base_produces_critters_and_no_monsters	NPC.cs	800	232e19bc35a6	5fdf1f853d5a
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_populated_base_produces_critters_and_no_monsters	NPC.cs	917-921	c440288d22ff	5fdf1f853d5a
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_rainy_night_has_three_sizes_of_zombie	NPC.cs	4675-4690	31993b68c2d0	3f5764f4bc20
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_rainy_surface_day_brings_flying_fish_and_umbrella_slimes	NPC.cs	4202	79270df541b7	456bba507ddb
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_rainy_surface_day_brings_flying_fish_and_umbrella_slimes	NPC.cs	4486-4493	a2bb7d86fd8b	456bba507ddb
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_sandstorm_draws_the_sandstorm_roster	NPC.cs	3952-4022	4ac181bb6905	21da7389c327
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_sandstorm_draws_the_sandstorm_roster	NPC.cs	3975	59fa534549b5	21da7389c327
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_spider_nest_is_where_the_spiders_are	NPC.cs	1662-1680	16e8fef52791	9925caee5c50
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_spider_nest_is_where_the_spiders_are	NPC.cs	1673	2c13ce2997ca	9925caee5c50
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_spider_nest_is_where_the_spiders_are	NPC.cs	1677-1680	89c3ac2dcfab	9925caee5c50
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_statue_mimic_wants_two_solid_tiles_and_three_clear_rows	NPC.cs	43891-43898	dd467b1dec14	5c7611147617
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_tick_spawns_at_most_one_npc_however_many_players_there_are	NPC.cs	291-306	f8bd87f17068	cad1e4566935
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_town_among_the_tombstones_draws_vermin_and_nothing_else	NPC.cs	2101-2115	bf9b63951cc5	3be1ea6ba1f2
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_wall_at_your_back_keeps_devourers_out_of_a_corrupt_pool	NPC.cs	3704	0f6f7a3e9782	0827057ad0ff
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_wall_at_your_back_keeps_devourers_out_of_a_corrupt_pool	NPC.cs	411	95816e39ff3a	0827057ad0ff
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_walled_base_suppresses_spawns_inside_itself	NPC.cs	977	3a37a185472d	c172ab5d6d30
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_windy_day_turns_the_butterflies_into_ladybugs	NPC.cs	2487-2534	baa74986fcb8	56cf893a6608
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_windy_surface_day_blows_a_balloon_and_a_dandelion_downwind	NPC.cs	1016-1019	f2e64b8fa483	f1604c9bec70
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_windy_surface_day_blows_a_balloon_and_a_dandelion_downwind	NPC.cs	4494-4501	d0620079e79b	f1604c9bec70
crates/terrustia/src/game/spawn.rs	mod tests :: fn a_wyvern_can_be_drawn_in_the_sky_in_hardmode	NPC.cs	1412	0812d29fe1d2	d2906595695b
crates/terrustia/src/game/spawn.rs	mod tests :: fn ambient_roster	NPC.cs	2122	7ec540ad125a	cd97cdae4717
crates/terrustia/src/game/spawn.rs	mod tests :: fn ambient_roster	NPC.cs	2409	de50bc340fb6	cd97cdae4717
crates/terrustia/src/game/spawn.rs	mod tests :: fn ambient_roster	NPC.cs	2416-2420	87e5e329b7ee	cd97cdae4717
crates/terrustia/src/game/spawn.rs	mod tests :: fn ambient_roster	NPC.cs	2748-2766	0f94fc2f7c50	cd97cdae4717
crates/terrustia/src/game/spawn.rs	mod tests :: fn ambient_roster	NPC.cs	2796-2799	dcd0d4484557	cd97cdae4717
crates/terrustia/src/game/spawn.rs	mod tests :: fn ambient_roster	NPC.cs	3772-3775	2c97e6587d74	cd97cdae4717
crates/terrustia/src/game/spawn.rs	mod tests :: fn ambient_roster	NPC.cs	3776-3805	40906eacc62d	cd97cdae4717
crates/terrustia/src/game/spawn.rs	mod tests :: fn ambient_roster	NPC.cs	3914-3924	ef95eae2f4d7	cd97cdae4717
crates/terrustia/src/game/spawn.rs	mod tests :: fn ambient_roster	NPC.cs	4374-4389	af6bd475df58	cd97cdae4717
crates/terrustia/src/game/spawn.rs	mod tests :: fn ambient_roster	NPC.cs	4486-4501	bffc1f38d316	cd97cdae4717
crates/terrustia/src/game/spawn.rs	mod tests :: fn ambient_roster	NPC.cs	4712	1169a7437716	cd97cdae4717
crates/terrustia/src/game/spawn.rs	mod tests :: fn ambient_roster	NPC.cs	4925-4935	516cb7fee041	cd97cdae4717
crates/terrustia/src/game/spawn.rs	mod tests :: fn ambient_roster	NPC.cs	5051	96fa05c2c58e	cd97cdae4717
crates/terrustia/src/game/spawn.rs	mod tests :: fn an_anniversary_world_has_more_fairies_and_mostly_pink_ones	NPC.cs	3619-3622	1753b0b9f7fa	05c1bb0e519e
crates/terrustia/src/game/spawn.rs	mod tests :: fn an_anniversary_world_has_more_fairies_and_mostly_pink_ones	NPC.cs	5827-5830	10cac3f459b5	05c1bb0e519e
crates/terrustia/src/game/spawn.rs	mod tests :: fn an_attempt_every_water_arm_declines_falls_through_to_the_land_chain	NPC.cs	1988	3b818de056ef	13ab6afaaf4b
crates/terrustia/src/game/spawn.rs	mod tests :: fn an_ordinary_night_hands_out_torches_and_all_seven_zombies	NPC.cs	4722	2e70eebc0e81	4360b253563f
crates/terrustia/src/game/spawn.rs	mod tests :: fn an_ordinary_night_hands_out_torches_and_all_seven_zombies	NPC.cs	4771-4816	3f805efb1e2c	4360b253563f
crates/terrustia/src/game/spawn.rs	mod tests :: fn an_unlucky_player_in_a_graveyard_meets_the_moss_zombie	Luck.cs	53-60	7313c71475a7	45223cf0cdbb
crates/terrustia/src/game/spawn.rs	mod tests :: fn an_unlucky_player_in_a_graveyard_meets_the_moss_zombie	NPC.cs	4712	1169a7437716	45223cf0cdbb
crates/terrustia/src/game/spawn.rs	mod tests :: fn bound_townsfolk_are_gated_on_real_progression	NPC.cs	2087-2091,2656	054ef892dd1f	07df3aab9e74
crates/terrustia/src/game/spawn.rs	mod tests :: fn cattails_in_the_rain_bring_dragonflies	NPC.cs	2200-2218	27fae920e109	44609ba4dc33
crates/terrustia/src/game/spawn.rs	mod tests :: fn cavern_floor	NPC.cs	2557	585bc20b8571	767b66947ca8
crates/terrustia/src/game/spawn.rs	mod tests :: fn check_to_spawn_rock_golem_wants_stone_or_moss_under_a_clear_ceiling	NPC.cs	5803-5818	bedcf3ef5093	d5496fcf8190
crates/terrustia/src/game/spawn.rs	mod tests :: fn check_to_spawn_rock_golem_wants_stone_or_moss_under_a_clear_ceiling	TileID.cs	38	09b88a69f294	d5496fcf8190
crates/terrustia/src/game/spawn.rs	mod tests :: fn christmas_puts_the_zombies_in_sweaters	NPC.cs	4739	eaec7de21ff9	8ce9d85a98d9
crates/terrustia/src/game/spawn.rs	mod tests :: fn christmas_puts_the_zombies_in_sweaters	NPC.cs	5660-5662	f69faeb92375	8ce9d85a98d9
crates/terrustia/src/game/spawn.rs	mod tests :: fn christmas_puts_the_zombies_in_sweaters	NPC.cs	5678-5685	a29b06e6dbe7	8ce9d85a98d9
crates/terrustia/src/game/spawn.rs	mod tests :: fn doctor_bones_walks_the_jungle_grass_after_dark	NPC.cs	3772-3775	2c97e6587d74	7564725135ec
crates/terrustia/src/game/spawn.rs	mod tests :: fn each_evil_keeps_its_own_goldfish_in_the_water	NPC.cs	1999	30c02ca01516	22a597a1b4d8
crates/terrustia/src/game/spawn.rs	mod tests :: fn each_evil_keeps_its_own_goldfish_in_the_water	NPC.cs	1999-2008	0ee3006c0df5	22a597a1b4d8
crates/terrustia/src/game/spawn.rs	mod tests :: fn expert_ice_underfoot_is_the_armed_eskimos_only_home	NPC.cs	4665	cca7c2aebca1	d20dac5e471b
crates/terrustia/src/game/spawn.rs	mod tests :: fn expert_mode_arms_the_zombies	Main.cs	2785	7658a71b701a	a06a4a0a4b7c
crates/terrustia/src/game/spawn.rs	mod tests :: fn expert_mode_arms_the_zombies	NPC.cs	4724	d65ec872f512	a06a4a0a4b7c
crates/terrustia/src/game/spawn.rs	mod tests :: fn expert_mode_arms_the_zombies	NPC.cs	4744	ca4fc099a1f3	a06a4a0a4b7c
crates/terrustia/src/game/spawn.rs	mod tests :: fn expert_mode_arms_the_zombies	NPC.cs	4744-4769	e365557f93f5	a06a4a0a4b7c
crates/terrustia/src/game/spawn.rs	mod tests :: fn far_off_monsters_do_not_cap_a_lone_player	NPC.cs	313	1ab7b889844e	72e7f21e7fd1
crates/terrustia/src/game/spawn.rs	mod tests :: fn forest_surface	NPC.cs	1206	aa98f627787f	b5f0567a5e96
crates/terrustia/src/game/spawn.rs	mod tests :: fn forest_surface	NPC.cs	4125	84f0fb1a4643	b5f0567a5e96
crates/terrustia/src/game/spawn.rs	mod tests :: fn hallowed_grass_turns_the_firefly_into_a_lightning_bug	NPC.cs	2416-2420	87e5e329b7ee	180594f0e487
crates/terrustia/src/game/spawn.rs	mod tests :: fn hallowed_ground_has_a_chain_of_its_own	NPC.cs	4039-4061	ffc881bb11b8	2583798276fa
crates/terrustia/src/game/spawn.rs	mod tests :: fn hallowed_ground_has_a_chain_of_its_own	NPC.cs	4041	797ab71ab6d9	2583798276fa
crates/terrustia/src/game/spawn.rs	mod tests :: fn hallowed_ground_has_a_chain_of_its_own	NPC.cs	4045	737b1ddf72b3	2583798276fa
crates/terrustia/src/game/spawn.rs	mod tests :: fn hallowed_ground_has_a_chain_of_its_own	NPC.cs	4053	75662dcb443e	2583798276fa
crates/terrustia/src/game/spawn.rs	mod tests :: fn halloween_dresses_the_night_up	NPC.cs	4539	b987ef793279	14cc58cad342
crates/terrustia/src/game/spawn.rs	mod tests :: fn halloween_dresses_the_night_up	NPC.cs	4561	6df23720c6ba	14cc58cad342
crates/terrustia/src/game/spawn.rs	mod tests :: fn halloween_dresses_the_night_up	NPC.cs	4734	d289c1f457aa	14cc58cad342
crates/terrustia/src/game/spawn.rs	mod tests :: fn ice_underfoot_brings_the_wolves_out	NPC.cs	4655-4673	0e06aba0eac2	2f6602fb0e00
crates/terrustia/src/game/spawn.rs	mod tests :: fn ice_underfoot_brings_the_wolves_out	NPC.cs	4657	2bba7b98f18c	2f6602fb0e00
crates/terrustia/src/game/spawn.rs	mod tests :: fn ice_underfoot_brings_the_wolves_out	NPC.cs	4661	d7499fc733ef	2f6602fb0e00
crates/terrustia/src/game/spawn.rs	mod tests :: fn inland_water_draws_what_it_is_standing_on	NPC.cs	2220-2325	7a9d4731abf6	1404ec5bf4b0
crates/terrustia/src/game/spawn.rs	mod tests :: fn inland_water_draws_what_it_is_standing_on	NPC.cs	2237	4eb6d012cace	1404ec5bf4b0
crates/terrustia/src/game/spawn.rs	mod tests :: fn lava_is_refused_at_any_depth_and_water_is_not_refused_at_all	NPC.cs	5431-5442	8398747da79f	756c7d08ac41
crates/terrustia/src/game/spawn.rs	mod tests :: fn luck_makes_gold_critters_commoner_and_bad_luck_makes_them_rarer	NPC.cs	370	c9807da7bb28	c2636c7164ce
crates/terrustia/src/game/spawn.rs	mod tests :: fn marble_and_granite_are_where_those_four_live	NPC.cs	5027	021f4442aeb2	8d58a620e66a
crates/terrustia/src/game/spawn.rs	mod tests :: fn marble_and_granite_are_where_those_four_live	NPC.cs	5027-5050	640d72863072	8d58a620e66a
crates/terrustia/src/game/spawn.rs	mod tests :: fn marble_and_granite_are_where_those_four_live	NPC.cs	5029	73fd5a8351af	8d58a620e66a
crates/terrustia/src/game/spawn.rs	mod tests :: fn marble_and_granite_are_where_those_four_live	NPC.cs	5039	fc185e8ac55a	8d58a620e66a
crates/terrustia/src/game/spawn.rs	mod tests :: fn marble_and_granite_are_where_those_four_live	NPC.cs	5041	f55363072843	8d58a620e66a
crates/terrustia/src/game/spawn.rs	mod tests :: fn measure_the_friendly_chain	NPC.cs	81004-81043	deff8e39afb1	46403346b7dc
crates/terrustia/src/game/spawn.rs	mod tests :: fn measure_the_graveyard_and_the_seasonal_chain	NPC.cs	4655	127b2d6d28a2	d78e001e373e
crates/terrustia/src/game/spawn.rs	mod tests :: fn measure_the_graveyard_and_the_seasonal_chain	NPC.cs	4675	34ef1e4adc81	d78e001e373e
crates/terrustia/src/game/spawn.rs	mod tests :: fn measure_the_graveyard_and_the_seasonal_chain	NPC.cs	4722	2e70eebc0e81	d78e001e373e
crates/terrustia/src/game/spawn.rs	mod tests :: fn measure_the_graveyard_and_the_seasonal_chain	NPC.cs	4744-4816	5ef0188c2a8a	d78e001e373e
crates/terrustia/src/game/spawn.rs	mod tests :: fn measure_the_graveyard_and_the_seasonal_chain	SceneMetrics.cs	16	196aac41dc90	d78e001e373e
crates/terrustia/src/game/spawn.rs	mod tests :: fn measure_the_graveyard_and_the_seasonal_chain	SceneMetrics.cs	356	ba667dd353e3	d78e001e373e
crates/terrustia/src/game/spawn.rs	mod tests :: fn measure_the_graveyard_and_the_seasonal_chain	SceneMetrics.cs	622	fc72dbb83522	d78e001e373e
crates/terrustia/src/game/spawn.rs	mod tests :: fn measure_the_graveyard_and_the_seasonal_chain	SceneMetrics.cs	734-751	6d4df8ac7d1c	d78e001e373e
crates/terrustia/src/game/spawn.rs	mod tests :: fn measure_the_hallowed_ground_arm	NPC.cs	4039	4b63294aaa9b	a401c432924e
crates/terrustia/src/game/spawn.rs	mod tests :: fn measure_the_ordinary_critter_arms	NPC.cs	3772	d020c8d4a9c0	1e072cc33e2b
crates/terrustia/src/game/spawn.rs	mod tests :: fn measure_the_palworld_arm	NPC.cs	4374-4375	669fb548bea7	d316e91334e6
crates/terrustia/src/game/spawn.rs	mod tests :: fn measure_the_weather_and_dungeon_arms	NPC.cs	2631-2645	ee25c6f7b3f8	dd051b9bb5a4
crates/terrustia/src/game/spawn.rs	mod tests :: fn one_critter_in_four_hundred_is_the_gold_one	NPC.cs	2584	896f3c766efa	63be9f8a04ac
crates/terrustia/src/game/spawn.rs	mod tests :: fn one_critter_in_four_hundred_is_the_gold_one	NPC.cs	6054	1f38232169cf	63be9f8a04ac
crates/terrustia/src/game/spawn.rs	mod tests :: fn one_palworld_pet_at_a_time_blocks_the_other	NPC.cs	4374	c22eeaa596b1	0fe689a0c6ec
crates/terrustia/src/game/spawn.rs	mod tests :: fn one_zombie_in_three_is_a_small_or_a_big_one	NPC.cs	4811-4814	c7a532335f18	1b0e99feb9cc
crates/terrustia/src/game/spawn.rs	mod tests :: fn rain_puts_a_coat_on_the_zombies	NPC.cs	4675-4689	b2a024b7f76f	5bc42eb54535
crates/terrustia/src/game/spawn.rs	mod tests :: fn shore_world	NPC.cs	2122	7ec540ad125a	4b026d2ceb46
crates/terrustia/src/game/spawn.rs	mod tests :: fn shore_world	NPC.cs	991	df1bb35adc4f	4b026d2ceb46
crates/terrustia/src/game/spawn.rs	mod tests :: fn spawns_at_in	NetMessage.cs	936-946	17a27499966e	5c442d0af9f1
crates/terrustia/src/game/spawn.rs	mod tests :: fn spawns_at_in	Player.cs	3771	1faa87e9d326	5c442d0af9f1
crates/terrustia/src/game/spawn.rs	mod tests :: fn temple	NPC.cs	3914	e372afeb6850	cadd71cb9819
crates/terrustia/src/game/spawn.rs	mod tests :: fn temple	SceneMetrics.cs	693	6d54c2f4d31e	cadd71cb9819
crates/terrustia/src/game/spawn.rs	mod tests :: fn the_biome_scan_uses_the_games_box_and_thresholds	SceneMetrics.cs	16	196aac41dc90	a499da975fca
crates/terrustia/src/game/spawn.rs	mod tests :: fn the_caverns_are_gem_critters_and_nothing_else	NPC.cs	2600-2624	ee785d8de162	993b90726998
crates/terrustia/src/game/spawn.rs	mod tests :: fn the_caverns_hand_out_a_lost_girl	NPC.cs	30360-30389	66a5fa33fda0	dd7831431862
